metric_id,release_id,period_type,period,period_start,period_year,period_month,period_quarter,period_complete,event_type,sex,age_group,case_definition,source_status,statistic,value,display_value,unit,numerator,denominator,comparison_n,status_flag,sdc_policy,primary_suppression_threshold,primary_suppression,related_primary_cells,related_suppression_review,suppression_review,suppression_reason,suppression_status,disclosure_note
MORT-BURDEN-001,mort_2026_07,monthly,2016_m09,2016-09-01,2016,9,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,56,56,count,56,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2016_m10,2016-10-01,2016,10,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,54,54,count,54,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2016_m10,2016-10-01,2016,10,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,66,66,count,66,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2016_m11,2016-11-01,2016,11,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,43,43,count,43,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2016_m11,2016-11-01,2016,11,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,49,49,count,49,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2016_m12,2016-12-01,2016,12,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,30,30,count,30,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2016_m12,2016-12-01,2016,12,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,36,36,count,36,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2017_m01,2017-01-01,2017,1,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,48,48,count,48,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2017_m01,2017-01-01,2017,1,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,56,56,count,56,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2017_m02,2017-02-01,2017,2,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,32,32,count,32,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2017_m02,2017-02-01,2017,2,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,39,39,count,39,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2017_m03,2017-03-01,2017,3,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,51,51,count,51,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2017_m03,2017-03-01,2017,3,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,57,57,count,57,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2017_m04,2017-04-01,2017,4,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,44,44,count,44,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2017_m04,2017-04-01,2017,4,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,50,50,count,50,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2017_m05,2017-05-01,2017,5,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,42,42,count,42,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2017_m05,2017-05-01,2017,5,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,50,50,count,50,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2017_m06,2017-06-01,2017,6,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,43,43,count,43,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2017_m06,2017-06-01,2017,6,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,51,51,count,51,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2017_m07,2017-07-01,2017,7,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,46,46,count,46,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2017_m07,2017-07-01,2017,7,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,49,49,count,49,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2017_m08,2017-08-01,2017,8,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,40,40,count,40,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2017_m08,2017-08-01,2017,8,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,43,43,count,43,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2017_m09,2017-09-01,2017,9,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,31,31,count,31,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2017_m09,2017-09-01,2017,9,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,38,38,count,38,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2017_m10,2017-10-01,2017,10,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,42,42,count,42,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2017_m10,2017-10-01,2017,10,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,49,49,count,49,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2017_m11,2017-11-01,2017,11,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,45,45,count,45,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2017_m11,2017-11-01,2017,11,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,50,50,count,50,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2017_m12,2017-12-01,2017,12,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,43,43,count,43,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2017_m12,2017-12-01,2017,12,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,53,53,count,53,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2018_m01,2018-01-01,2018,1,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,33,33,count,33,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2018_m01,2018-01-01,2018,1,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,47,47,count,47,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2018_m02,2018-02-01,2018,2,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,43,43,count,43,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2018_m02,2018-02-01,2018,2,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,54,54,count,54,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2018_m03,2018-03-01,2018,3,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,28,28,count,28,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2018_m03,2018-03-01,2018,3,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,42,42,count,42,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2018_m04,2018-04-01,2018,4,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,29,29,count,29,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2018_m04,2018-04-01,2018,4,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,41,41,count,41,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2018_m05,2018-05-01,2018,5,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,27,27,count,27,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2018_m05,2018-05-01,2018,5,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,38,38,count,38,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2018_m06,2018-06-01,2018,6,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,34,34,count,34,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2018_m06,2018-06-01,2018,6,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,47,47,count,47,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2018_m07,2018-07-01,2018,7,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,22,22,count,22,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2018_m07,2018-07-01,2018,7,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,37,37,count,37,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2018_m08,2018-08-01,2018,8,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,31,31,count,31,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2018_m08,2018-08-01,2018,8,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,42,42,count,42,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2018_m09,2018-09-01,2018,9,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,27,27,count,27,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2018_m09,2018-09-01,2018,9,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,37,37,count,37,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2018_m10,2018-10-01,2018,10,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,29,29,count,29,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2018_m10,2018-10-01,2018,10,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,44,44,count,44,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2018_m11,2018-11-01,2018,11,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,31,31,count,31,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2018_m11,2018-11-01,2018,11,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,42,42,count,42,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2018_m12,2018-12-01,2018,12,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,25,25,count,25,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2018_m12,2018-12-01,2018,12,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,35,35,count,35,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2019_m01,2019-01-01,2019,1,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,49,49,count,49,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2019_m01,2019-01-01,2019,1,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,63,63,count,63,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2019_m02,2019-02-01,2019,2,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,34,34,count,34,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2019_m02,2019-02-01,2019,2,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,54,54,count,54,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2019_m03,2019-03-01,2019,3,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,39,39,count,39,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2019_m03,2019-03-01,2019,3,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,56,56,count,56,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2019_m04,2019-04-01,2019,4,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,37,37,count,37,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2019_m04,2019-04-01,2019,4,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,57,57,count,57,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2019_m05,2019-05-01,2019,5,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,44,44,count,44,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2019_m05,2019-05-01,2019,5,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,56,56,count,56,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2019_m06,2019-06-01,2019,6,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,41,41,count,41,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2019_m06,2019-06-01,2019,6,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,51,51,count,51,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2019_m07,2019-07-01,2019,7,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,37,37,count,37,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2019_m07,2019-07-01,2019,7,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,53,53,count,53,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2019_m08,2019-08-01,2019,8,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,27,27,count,27,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2019_m08,2019-08-01,2019,8,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,43,43,count,43,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2019_m09,2019-09-01,2019,9,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,41,41,count,41,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2019_m09,2019-09-01,2019,9,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,57,57,count,57,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2019_m10,2019-10-01,2019,10,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,26,26,count,26,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2019_m10,2019-10-01,2019,10,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,41,41,count,41,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2019_m11,2019-11-01,2019,11,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,31,31,count,31,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2019_m11,2019-11-01,2019,11,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,45,45,count,45,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2019_m12,2019-12-01,2019,12,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,33,33,count,33,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2019_m12,2019-12-01,2019,12,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,49,49,count,49,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2020_m01,2020-01-01,2020,1,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,34,34,count,34,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2020_m01,2020-01-01,2020,1,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,52,52,count,52,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2020_m02,2020-02-01,2020,2,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,46,46,count,46,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2020_m02,2020-02-01,2020,2,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,58,58,count,58,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2020_m03,2020-03-01,2020,3,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,37,37,count,37,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2020_m03,2020-03-01,2020,3,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,52,52,count,52,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2020_m04,2020-04-01,2020,4,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,27,27,count,27,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2020_m04,2020-04-01,2020,4,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,43,43,count,43,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2020_m05,2020-05-01,2020,5,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,26,26,count,26,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2020_m05,2020-05-01,2020,5,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,46,46,count,46,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2020_m06,2020-06-01,2020,6,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,28,28,count,28,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2020_m06,2020-06-01,2020,6,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,39,39,count,39,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2020_m07,2020-07-01,2020,7,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,25,25,count,25,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2020_m07,2020-07-01,2020,7,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,48,48,count,48,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2020_m08,2020-08-01,2020,8,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,26,26,count,26,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2020_m08,2020-08-01,2020,8,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,41,41,count,41,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2020_m09,2020-09-01,2020,9,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,39,39,count,39,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2020_m09,2020-09-01,2020,9,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,56,56,count,56,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2020_m10,2020-10-01,2020,10,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,23,23,count,23,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2020_m10,2020-10-01,2020,10,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,35,35,count,35,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2020_m11,2020-11-01,2020,11,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,22,22,count,22,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2020_m11,2020-11-01,2020,11,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,29,29,count,29,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2020_m12,2020-12-01,2020,12,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,34,34,count,34,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2020_m12,2020-12-01,2020,12,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,52,52,count,52,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2021_m01,2021-01-01,2021,1,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,33,33,count,33,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2021_m01,2021-01-01,2021,1,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,46,46,count,46,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2021_m02,2021-02-01,2021,2,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,33,33,count,33,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2021_m02,2021-02-01,2021,2,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,42,42,count,42,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2021_m03,2021-03-01,2021,3,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,20,20,count,20,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2021_m03,2021-03-01,2021,3,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,monthly_count,32,32,count,32,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,monthly,2021_m04,2021-04-01,2021,4,,1,all_cvd,all,all,primary_clear_likely,death_certificate,monthly_count,30,30,count,30,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
