schema_version,metric_id,release_id,period_type,period,period_start,period_year,period_month,period_quarter,period_complete,event_type,sex,age_group,source_status,ascertainment_scope,mortality_definition,estimate_basis,statistic,value,unit,numerator,denominator,linkage_lower_value,linkage_upper_value,ci_lower_value,ci_upper_value,ci_level,ci_method,comparison_n,status_flag,method_version,population_source,country_iso3,population_unit,population_extraction_date,population_basis,standard_population,suppression_status,disclosure_note,display_value
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,all_cvd,male,all,national_estimate,hospital_plus_dco,inclusive,estimated,annual_count,423,count,423,,374,563.1228070175439,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,none,No disclosure restriction identified.,423.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,quarterly,2014_q4,2014-10-01,2014,10,4,1,all_cvd,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,,count,,,,,,,,,4,insufficient_history,,,,,,,,none,No disclosure restriction identified.,.
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,quarterly,2014_q1,2014-01-01,2014,1,1,1,all_cvd,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,,count,,,,,,,,,4,insufficient_history,,,,,,,,none,No disclosure restriction identified.,.
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,all_cvd,male,all,national_estimate,additional_dco,primary,estimated,annual_count,60.84656084656083,count,60.84656084656083,,23,172.0208333333333,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,none,No disclosure restriction identified.,60.847
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,quarterly,2014_q2,2014-04-01,2014,4,2,1,all_cvd,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,76,count,76,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,76.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,all_cvd,male,all,hospital_registered,hospital_only,not_applicable,observed,annual_count,346,count,346,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,346.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,all_cvd,male,all,national_estimate,hospital_plus_dco,primary,estimated,annual_count,406.8465608465608,count,406.8465608465608,,369,518.0208333333334,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,none,No disclosure restriction identified.,406.847
bnr_cvd_public_metric_v2,CVD-BURDEN-002,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,all_cvd,male,all,hospital_registered,hospital_only,not_applicable,observed,sex_distribution,48.39160839160839,percent,346,715,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,48.392
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,all,all,national_estimate,hospital_plus_dco,primary,estimated,annual_crude_rate,99.27430494490433,rate_per_100000,276.3280423280423,278348,89.81562648195784,127.0591729298097,87.91317836588711,111.6962372743384,95,conditional_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,99.274
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,all,age_standardised,hospital_registered,hospital_only,not_applicable,observed,annual_age_standardised_rate,56.58276019985158,rate_per_100000,,,,,49.47036619502109,64.76232174647039,95,fay_feuer_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,56.583
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,all,all,national_estimate,additional_dco,inclusive,estimated,annual_count,57.75,count,57.75,,21,162.8421052631579,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,none,No disclosure restriction identified.,57.750
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,quarterly,2014_q3,2014-07-01,2014,7,3,1,heart,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,62,count,62,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,62.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,quarterly,2014_q3,2014-07-01,2014,7,3,1,heart,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,,count,,,,,,,,,4,insufficient_history,,,,,,,,none,No disclosure restriction identified.,.
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,all,all,national_estimate,hospital_plus_dco,inclusive,estimated,annual_crude_rate,104.8148361044448,rate_per_100000,291.75,278348,91.611939011597,142.5704891945183,93.13141859456933,117.5585023103496,95,conditional_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,104.815
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,all,all,national_estimate,hospital_plus_dco,inclusive,estimated,annual_count,291.75,count,291.75,,255,396.8421052631579,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,none,No disclosure restriction identified.,291.750
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,quarterly,2014_q4,2014-10-01,2014,10,4,1,heart,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,,count,,,,,,,,,4,insufficient_history,,,,,,,,none,No disclosure restriction identified.,.
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,quarterly,2014_q1,2014-01-01,2014,1,1,1,heart,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,58,count,58,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,58.000
bnr_cvd_public_metric_v2,CVD-BURDEN-002,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,all,all,hospital_registered,hospital_only,not_applicable,observed,event_type_distribution,32.72727272727273,percent,234,715,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,32.727
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,all,all,national_estimate,additional_dco,primary,estimated,annual_count,42.32804232804232,count,42.32804232804232,,16,119.6666666666667,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,none,No disclosure restriction identified.,42.328
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,quarterly,2014_q1,2014-01-01,2014,1,1,1,heart,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,,count,,,,,,,,,4,insufficient_history,,,,,,,,none,No disclosure restriction identified.,.
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,all,all,hospital_registered,hospital_only,not_applicable,observed,annual_count,234,count,234,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,234.000
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,all,age_standardised,national_estimate,hospital_plus_dco,inclusive,estimated,annual_age_standardised_rate,68.7708282177985,rate_per_100000,,,61.01478493365047,90.95039059176571,60.99623178070533,77.59529072762435,95,conditional_fay_feuer_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,68.771
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,all,all,hospital_registered,hospital_only,not_applicable,observed,annual_crude_rate,84.06742638711253,rate_per_100000,234,278348,,,73.64033854027193,95.55712046598916,95,poisson_exact_garwood,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,84.067
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,quarterly,2014_q2,2014-04-01,2014,4,2,1,heart,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,,count,,,,,,,,,4,insufficient_history,,,,,,,,none,No disclosure restriction identified.,.
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,all,all,hospital_registered,hospital_only,not_applicable,observed,annual_previous_5yr_mean,,count,,,,,,,,,4,insufficient_history,,,,,,,,none,No disclosure restriction identified.,.
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,all,age_standardised,national_estimate,hospital_plus_dco,primary,estimated,annual_age_standardised_rate,65.49235042078568,rate_per_100000,,,59.95058530336467,81.77128545320994,57.89011146005525,74.14856704489235,95,conditional_fay_feuer_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,65.492
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,all,all,national_estimate,hospital_plus_dco,primary,estimated,annual_count,276.3280423280423,count,276.3280423280423,,250,353.6666666666667,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,none,No disclosure restriction identified.,276.328
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,quarterly,2014_q4,2014-10-01,2014,10,4,1,heart,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,64,count,64,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,64.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,quarterly,2014_q2,2014-04-01,2014,4,2,1,heart,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,50,count,50,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,50.000
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,female,all,national_estimate,hospital_plus_dco,inclusive,estimated,annual_crude_rate,94.04453508240093,rate_per_100000,136.5,145144,81.98754340517003,128.5233007558857,78.93020751098935,111.2099899108073,95,conditional_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,94.045
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,female,all,national_estimate,additional_dco,primary,estimated,annual_count,23.8095238095238,count,23.8095238095238,,9,67.3125,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,none,No disclosure restriction identified.,23.810
bnr_cvd_public_metric_v2,CVD-BURDEN-002,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,sex_distribution,46.58119658119658,percent,109,234,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,46.581
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,female,age_standardised,national_estimate,hospital_plus_dco,inclusive,estimated,annual_age_standardised_rate,54.12700005810533,rate_per_100000,,,48.22955192622229,70.99163243524455,45.20831216088394,65.14310703122088,95,conditional_fay_feuer_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,54.127
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,annual_previous_5yr_mean,,count,,,,,,,,,4,insufficient_history,,,,,,,,none,No disclosure restriction identified.,.
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,female,all,national_estimate,additional_dco,inclusive,estimated,annual_count,27.5,count,27.5,,10,77.54385964912279,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,none,No disclosure restriction identified.,27.500
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,quarterly,2014_q2,2014-04-01,2014,4,2,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,24,count,24,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,24.000
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,female,all,national_estimate,hospital_plus_dco,primary,estimated,annual_crude_rate,91.50190418448148,rate_per_100000,132.8095238095238,145144,81.29857245218543,121.4741911481012,76.60244028018595,108.4532708258452,95,conditional_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,91.502
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,female,age_standardised,hospital_registered,hospital_only,not_applicable,observed,annual_age_standardised_rate,44.85958156514627,rate_per_100000,,,,,36.6411166928912,55.22338734029401,95,fay_feuer_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,44.860
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,quarterly,2014_q4,2014-10-01,2014,10,4,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,,count,,,,,,,,,4,insufficient_history,,,,,,,,none,No disclosure restriction identified.,.
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,quarterly,2014_q4,2014-10-01,2014,10,4,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,29,count,29,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,29.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,female,all,national_estimate,hospital_plus_dco,inclusive,estimated,annual_count,136.5,count,136.5,,119,186.5438596491228,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,none,No disclosure restriction identified.,136.500
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,annual_crude_rate,75.09783387532381,rate_per_100000,109,145144,,,61.66313588276456,90.59033895816229,95,poisson_exact_garwood,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,75.098
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,quarterly,2014_q3,2014-07-01,2014,7,3,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,,count,,,,,,,,,4,insufficient_history,,,,,,,,none,No disclosure restriction identified.,.
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,female,age_standardised,national_estimate,hospital_plus_dco,primary,estimated,annual_age_standardised_rate,52.95693664480208,rate_per_100000,,,47.92038178525616,67.7518165447182,44.11791600786429,63.89954478935625,95,conditional_fay_feuer_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,52.957
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,quarterly,2014_q1,2014-01-01,2014,1,1,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,26,count,26,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,26.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,annual_count,109,count,109,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,109.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,female,all,national_estimate,hospital_plus_dco,primary,estimated,annual_count,132.8095238095238,count,132.8095238095238,,118,176.3125,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,none,No disclosure restriction identified.,132.810
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,quarterly,2014_q3,2014-07-01,2014,7,3,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,30,count,30,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,30.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,quarterly,2014_q1,2014-01-01,2014,1,1,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,,count,,,,,,,,,4,insufficient_history,,,,,,,,none,No disclosure restriction identified.,.
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,quarterly,2014_q2,2014-04-01,2014,4,2,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,,count,,,,,,,,,4,insufficient_history,,,,,,,,none,No disclosure restriction identified.,.
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,male,age_standardised,hospital_registered,hospital_only,not_applicable,observed,annual_age_standardised_rate,70.65313746095586,rate_per_100000,,,,,58.7313443439534,87.1474527105464,95,fay_feuer_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,70.653
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,annual_previous_5yr_mean,,count,,,,,,,,,4,insufficient_history,,,,,,,,none,No disclosure restriction identified.,.
bnr_cvd_public_metric_v2,CVD-BURDEN-002,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,sex_distribution,53.41880341880342,percent,125,234,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,53.419
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,quarterly,2014_q1,2014-01-01,2014,1,1,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,32,count,32,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,32.000
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,male,all,national_estimate,hospital_plus_dco,inclusive,estimated,annual_crude_rate,116.5505540374163,rate_per_100000,155.25,133204,102.099036064983,157.8768247305149,98.93807333478821,136.3941973547196,95,conditional_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,116.551
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,quarterly,2014_q3,2014-07-01,2014,7,3,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,32,count,32,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,32.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,male,all,national_estimate,hospital_plus_dco,inclusive,estimated,annual_count,155.25,count,155.25,,136,210.2982456140351,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,none,No disclosure restriction identified.,155.250
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,male,age_standardised,national_estimate,hospital_plus_dco,inclusive,estimated,annual_age_standardised_rate,87.15342127940266,rate_per_100000,,,76.65324066766379,117.180253555077,73.89504391797618,104.8818553710209,95,conditional_fay_feuer_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,87.153
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,male,all,national_estimate,hospital_plus_dco,primary,estimated,annual_crude_rate,107.7433999868761,rate_per_100000,143.5185185185185,133204,99.09612323954235,133.1447754321692,90.83759889101252,126.8826680861772,95,conditional_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,107.743
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,male,all,national_estimate,additional_dco,inclusive,estimated,annual_count,30.25,count,30.25,,11,85.29824561403508,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,none,No disclosure restriction identified.,30.250
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,quarterly,2014_q2,2014-04-01,2014,4,2,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,,count,,,,,,,,,4,insufficient_history,,,,,,,,none,No disclosure restriction identified.,.
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,quarterly,2014_q2,2014-04-01,2014,4,2,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,26,count,26,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,26.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,annual_count,125,count,125,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,125.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,male,all,national_estimate,hospital_plus_dco,primary,estimated,annual_count,143.5185185185185,count,143.5185185185185,,132,177.3541666666667,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,none,No disclosure restriction identified.,143.519
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,quarterly,2014_q1,2014-01-01,2014,1,1,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,,count,,,,,,,,,4,insufficient_history,,,,,,,,none,No disclosure restriction identified.,.
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,male,age_standardised,national_estimate,hospital_plus_dco,primary,estimated,annual_age_standardised_rate,80.92871817409126,rate_per_100000,,,74.53730697052104,99.70348858457882,68.14199187730151,98.22233400996883,95,conditional_fay_feuer_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,80.929
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,annual_crude_rate,93.84102579502117,rate_per_100000,125,133204,,,78.1124433744484,111.8073458356599,95,poisson_exact_garwood,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,93.841
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,heart,male,all,national_estimate,additional_dco,primary,estimated,annual_count,18.51851851851851,count,18.51851851851851,,7,52.35416666666666,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,none,No disclosure restriction identified.,18.519
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,quarterly,2014_q3,2014-07-01,2014,7,3,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,,count,,,,,,,,,4,insufficient_history,,,,,,,,none,No disclosure restriction identified.,.
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,quarterly,2014_q4,2014-10-01,2014,10,4,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,,count,,,,,,,,,4,insufficient_history,,,,,,,,none,No disclosure restriction identified.,.
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,quarterly,2014_q4,2014-10-01,2014,10,4,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,35,count,35,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,35.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,stroke,all,all,national_estimate,additional_dco,inclusive,estimated,annual_count,,count,,,,,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,secondary,Secondary suppression: protects a related confidential value.,*
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,quarterly,2014_q3,2014-07-01,2014,7,3,1,stroke,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,,count,,,,,,,,,4,insufficient_history,,,,,,,,none,No disclosure restriction identified.,.
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,stroke,all,all,hospital_registered,hospital_only,not_applicable,observed,annual_crude_rate,172.8052653512869,rate_per_100000,481,278348,,,157.7052763962718,188.9610158227345,95,poisson_exact_garwood,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,172.805
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,stroke,all,age_standardised,national_estimate,hospital_plus_dco,inclusive,estimated,annual_age_standardised_rate,,rate_per_100000,,,,,,,95,conditional_fay_feuer_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,secondary,Secondary suppression: protects a related confidential value.,*
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_05,annual,2014,2014-01-01,2014,,,1,stroke,all,all,national_estimate,hospital_plus_dco,inclusive,estimated,annual_count,,count,,,,,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,secondary,Secondary suppression: protects a related confidential value.,*
