origin_path,origin_page,origin_summary,link_context,line,link_text,link_target,destination_path,destination_page,destination_summary,status,link_works,destination_appropriate,note
site/operations/post-redcap/cvd-events-workflow.qmd,Run the CVD event release workflow,Operational responsibilities for the separate six-step CVD event release.,Six steps,29,Technical detail,../../technical/workflows/cvd-events/generate-metrics.qmd,site/technical/workflows/cvd-events/generate-metrics.qmd,Generate combined CVD metrics,Step 4: calculate the private combined CVD count and annual-rate staging package.,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/post-redcap/cvd-events-workflow.qmd,Run the CVD event release workflow,Operational responsibilities for the separate six-step CVD event release.,Six steps,30,Technical detail,../../technical/workflows/cvd-events/review-approve.qmd,site/technical/workflows/cvd-events/review-approve.qmd,Review and approve combined CVD metrics,Step 5: prepare disclosure-review evidence and record approval.,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/post-redcap/cvd-events-workflow.qmd,Run the CVD event release workflow,Operational responsibilities for the separate six-step CVD event release.,Six steps,31,Technical detail,../../technical/workflows/cvd-events/publish-metrics.qmd,site/technical/workflows/cvd-events/publish-metrics.qmd,Publish approved combined CVD metrics,Step 6: verify and promote the approved combined CVD package.,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/post-redcap/index.qmd,Post-REDCap analytics and publishing,"Choose the controlled route for CVD event, mortality and reporting products.",Choose the route,25,CVD event workflow,../../technical/workflows/cvd-events/overview.qmd,site/technical/workflows/cvd-events/overview.qmd,Run the CVD events workflow,"Run the six-step CVD events workflow from REDCap extract through review, approval and publication.",exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/post-redcap/index.qmd,Post-REDCap analytics and publishing,"Choose the controlled route for CVD event, mortality and reporting products.",Choose the route,25,CVD event release workflow,cvd-events-workflow.qmd,site/operations/post-redcap/cvd-events-workflow.qmd,Run the CVD event release workflow,Operational responsibilities for the separate six-step CVD event release.,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/post-redcap/index.qmd,Post-REDCap analytics and publishing,"Choose the controlled route for CVD event, mortality and reporting products.",Choose the route,26,Mortality workflow,../../technical/workflows/mortality/overview.qmd,site/technical/workflows/mortality/overview.qmd,Run the CVD mortality workflow,"Run the six-step mortality workflow from the private death-certificate extract through classification, review, approval and controlled publication.",exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/post-redcap/index.qmd,Post-REDCap analytics and publishing,"Choose the controlled route for CVD event, mortality and reporting products.",Choose the route,26,CVD mortality release workflow,mortality-workflow.qmd,site/operations/post-redcap/mortality-workflow.qmd,Run the CVD mortality release workflow,Operational responsibilities for the separate six-step CVD mortality release.,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/post-redcap/index.qmd,Post-REDCap analytics and publishing,"Choose the controlled route for CVD event, mortality and reporting products.",Choose the route,27,Rolling update,../../technical/workflows/reporting/rolling-update.qmd,site/technical/workflows/reporting/rolling-update.qmd,Build a rolling three-month CVD update,Run the controlled one-step builder for a dated online update from approved public releases.,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/post-redcap/index.qmd,Post-REDCap analytics and publishing,"Choose the controlled route for CVD event, mortality and reporting products.",Choose the route,27,Reporting workflows,reporting-workflows.qmd,site/operations/post-redcap/reporting-workflows.qmd,Run BNR reporting workflows,"Operational responsibilities for the rolling update, annual CVD report and one-off CVD reports.",exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/post-redcap/index.qmd,Post-REDCap analytics and publishing,"Choose the controlled route for CVD event, mortality and reporting products.",Choose the route,28,Annual report,../../technical/workflows/reporting/annual-report.qmd,site/technical/workflows/reporting/annual-report.qmd,"Build, approve and publish an annual CVD report",Operate the controlled three-step annual-report workflow.,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/post-redcap/index.qmd,Post-REDCap analytics and publishing,"Choose the controlled route for CVD event, mortality and reporting products.",Choose the route,28,Reporting workflows,reporting-workflows.qmd,site/operations/post-redcap/reporting-workflows.qmd,Run BNR reporting workflows,"Operational responsibilities for the rolling update, annual CVD report and one-off CVD reports.",exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/post-redcap/index.qmd,Post-REDCap analytics and publishing,"Choose the controlled route for CVD event, mortality and reporting products.",Choose the route,29,One-off report,../../technical/workflows/reporting/one-off-report.qmd,site/technical/workflows/reporting/one-off-report.qmd,"Prepare, approve and publish a one-off CVD report",Operate the controlled three-step publication route for a finished bespoke report.,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/post-redcap/index.qmd,Post-REDCap analytics and publishing,"Choose the controlled route for CVD event, mortality and reporting products.",Choose the route,29,Reporting workflows,reporting-workflows.qmd,site/operations/post-redcap/reporting-workflows.qmd,Run BNR reporting workflows,"Operational responsibilities for the rolling update, annual CVD report and one-off CVD reports.",exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/post-redcap/index.qmd,Post-REDCap analytics and publishing,"Choose the controlled route for CVD event, mortality and reporting products.",Corrections,53,Correct a release,../release/correct-release.qmd,site/operations/release/correct-release.qmd,Correct or replace a release,,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/post-redcap/mortality-workflow.qmd,Run the CVD mortality release workflow,Operational responsibilities for the separate six-step CVD mortality release.,Six steps,26,Technical detail,../../technical/workflows/mortality/extract.qmd,site/technical/workflows/mortality/extract.qmd,Extract mortality data,Mortality Step 1: create the private death-certificate source extract through a selected completed month.,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/post-redcap/mortality-workflow.qmd,Run the CVD mortality release workflow,Operational responsibilities for the separate six-step CVD mortality release.,Six steps,27,Technical detail,../../technical/workflows/mortality/classify.qmd,site/technical/workflows/mortality/classify.qmd,Classify CVD deaths,Mortality Step 2: apply the frozen BNR Heart/Stroke approximate mortality classifier to the private Step 1 source.,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/post-redcap/mortality-workflow.qmd,Run the CVD mortality release workflow,Operational responsibilities for the separate six-step CVD mortality release.,Six steps,28,Technical detail,../../technical/workflows/mortality/build-burden.qmd,site/technical/workflows/mortality/build-burden.qmd,Build mortality burden data,"Mortality Step 3: calculate private mortality counts, distributions and annual rates, then create the staging package.",exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/post-redcap/mortality-workflow.qmd,Run the CVD mortality release workflow,Operational responsibilities for the separate six-step CVD mortality release.,Six steps,29,Technical detail,../../technical/workflows/mortality/review.qmd,site/technical/workflows/mortality/review.qmd,Review the mortality release,"Mortality Step 4: revalidate the Step 3 package, apply deterministic disclosure control and create the private human-review materials.",exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/post-redcap/mortality-workflow.qmd,Run the CVD mortality release workflow,Operational responsibilities for the separate six-step CVD mortality release.,Six steps,30,Technical detail,../../technical/workflows/mortality/approve.qmd,site/technical/workflows/mortality/approve.qmd,Approve the reviewed mortality release,Mortality Step 5: record authorised human approval of the exact Step 4 candidate and create the private public_ready package.,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/post-redcap/mortality-workflow.qmd,Run the CVD mortality release workflow,Operational responsibilities for the separate six-step CVD mortality release.,Six steps,31,Technical detail,../../technical/workflows/mortality/publish.qmd,site/technical/workflows/mortality/publish.qmd,Publish approved mortality outputs,Mortality Step 6: verify and promote the exact ten-file mortality payload approved in Step 5.,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/post-redcap/reporting-workflows.qmd,Run BNR reporting workflows,"Operational responsibilities for the rolling update, annual CVD report and one-off CVD reports.",Technical instructions,57,Reporting workflow overview,../../technical/workflows/reporting/overview.qmd,site/technical/workflows/reporting/overview.qmd,BNR reporting workflows,"Choose and operate the current rolling, annual and one-off CVD report routes.",exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/post-redcap/reporting-workflows.qmd,Run BNR reporting workflows,"Operational responsibilities for the rolling update, annual CVD report and one-off CVD reports.",Technical instructions,58,Rolling three-month update,../../technical/workflows/reporting/rolling-update.qmd,site/technical/workflows/reporting/rolling-update.qmd,Build a rolling three-month CVD update,Run the controlled one-step builder for a dated online update from approved public releases.,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/post-redcap/reporting-workflows.qmd,Run BNR reporting workflows,"Operational responsibilities for the rolling update, annual CVD report and one-off CVD reports.",Technical instructions,59,Annual CVD report,../../technical/workflows/reporting/annual-report.qmd,site/technical/workflows/reporting/annual-report.qmd,"Build, approve and publish an annual CVD report",Operate the controlled three-step annual-report workflow.,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/post-redcap/reporting-workflows.qmd,Run BNR reporting workflows,"Operational responsibilities for the rolling update, annual CVD report and one-off CVD reports.",Technical instructions,60,One-off CVD report,../../technical/workflows/reporting/one-off-report.qmd,site/technical/workflows/reporting/one-off-report.qmd,"Prepare, approve and publish a one-off CVD report",Operate the controlled three-step publication route for a finished bespoke report.,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/pre-redcap/abstract-verify.qmd,Abstract and verify source information,BNR team draft for documenting abstraction and verification before REDCap entry.,Related guidance,49,Identify and assess potential cases,identify-assess.qmd,site/operations/pre-redcap/identify-assess.qmd,Identify and assess potential cases,BNR team draft for documenting case finding and initial assessment before REDCap.,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/pre-redcap/abstract-verify.qmd,Abstract and verify source information,BNR team draft for documenting abstraction and verification before REDCap entry.,Related guidance,50,Create and complete a new record,../redcap/create-complete-record.qmd,site/operations/redcap/create-complete-record.qmd,Create and complete a new record,BNR team draft for creating one authoritative CVD event record in REDCap.,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/pre-redcap/identify-assess.qmd,Identify and assess potential cases,BNR team draft for documenting case finding and initial assessment before REDCap.,Related guidance,49,Abstract and verify source information,abstract-verify.qmd,site/operations/pre-redcap/abstract-verify.qmd,Abstract and verify source information,BNR team draft for documenting abstraction and verification before REDCap entry.,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/pre-redcap/identify-assess.qmd,Identify and assess potential cases,BNR team draft for documenting case finding and initial assessment before REDCap.,Related guidance,50,Statistical Analysis Plan,../data/sap.qmd,site/operations/data/sap.qmd,BNR Information Hub Statistical Analysis Plan,,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/redcap/approve-data-record.qmd,Approve a data record,BNR team draft for confirming that a REDCap event record is ready for analytical use.,Related pages,42,Create and complete a new record,create-complete-record.qmd,site/operations/redcap/create-complete-record.qmd,Create and complete a new record,BNR team draft for creating one authoritative CVD event record in REDCap.,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/redcap/approve-data-record.qmd,Approve a data record,BNR team draft for confirming that a REDCap event record is ready for analytical use.,Related pages,43,Resolve record queries,resolve-record-queries.qmd,site/operations/redcap/resolve-record-queries.qmd,Resolve record queries,"BNR team draft for resolving duplicates, missing information and uncertain event records.",exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/redcap/approve-data-record.qmd,Approve a data record,BNR team draft for confirming that a REDCap event record is ready for analytical use.,Related pages,44,Authorise a data release,../release/data-release.qmd,site/operations/release/data-release.qmd,Authorise a data release,,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/redcap/create-complete-record.qmd,Create and complete a new record,BNR team draft for creating one authoritative CVD event record in REDCap.,Related pages,43,Abstract source information,../pre-redcap/abstract-verify.qmd,site/operations/pre-redcap/abstract-verify.qmd,Abstract and verify source information,BNR team draft for documenting abstraction and verification before REDCap entry.,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/redcap/create-complete-record.qmd,Create and complete a new record,BNR team draft for creating one authoritative CVD event record in REDCap.,Related pages,44,Resolve record queries,resolve-record-queries.qmd,site/operations/redcap/resolve-record-queries.qmd,Resolve record queries,"BNR team draft for resolving duplicates, missing information and uncertain event records.",exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/redcap/create-complete-record.qmd,Create and complete a new record,BNR team draft for creating one authoritative CVD event record in REDCap.,Related pages,45,Approve a data record,approve-data-record.qmd,site/operations/redcap/approve-data-record.qmd,Approve a data record,BNR team draft for confirming that a REDCap event record is ready for analytical use.,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/redcap/database-maintenance.qmd,REDCap database maintenance,BNR team draft for controlled maintenance of the live registry database.,Related pages,43,Resolve record queries,resolve-record-queries.qmd,site/operations/redcap/resolve-record-queries.qmd,Resolve record queries,"BNR team draft for resolving duplicates, missing information and uncertain event records.",exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/redcap/database-maintenance.qmd,REDCap database maintenance,BNR team draft for controlled maintenance of the live registry database.,Related pages,44,Approve a data record,approve-data-record.qmd,site/operations/redcap/approve-data-record.qmd,Approve a data record,BNR team draft for confirming that a REDCap event record is ready for analytical use.,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/redcap/database-maintenance.qmd,REDCap database maintenance,BNR team draft for controlled maintenance of the live registry database.,Related pages,45,Records and handover,../operating-model/records-handover.qmd,site/operations/operating-model/records-handover.qmd,Maintain operational records and hand over,,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/redcap/resolve-record-queries.qmd,Resolve record queries,"BNR team draft for resolving duplicates, missing information and uncertain event records.",Related pages,42,Create and complete a new record,create-complete-record.qmd,site/operations/redcap/create-complete-record.qmd,Create and complete a new record,BNR team draft for creating one authoritative CVD event record in REDCap.,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/redcap/resolve-record-queries.qmd,Resolve record queries,"BNR team draft for resolving duplicates, missing information and uncertain event records.",Related pages,43,Approve a data record,approve-data-record.qmd,site/operations/redcap/approve-data-record.qmd,Approve a data record,BNR team draft for confirming that a REDCap event record is ready for analytical use.,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/redcap/resolve-record-queries.qmd,Resolve record queries,"BNR team draft for resolving duplicates, missing information and uncertain event records.",Related pages,44,Authorise a data release,../release/data-release.qmd,site/operations/release/data-release.qmd,Authorise a data release,,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/release/correct-release.qmd,Correct or replace a release,,Step 3: Regenerate the analytical release,44,CVD event,../post-redcap/cvd-events-workflow.qmd,site/operations/post-redcap/cvd-events-workflow.qmd,Run the CVD event release workflow,Operational responsibilities for the separate six-step CVD event release.,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/release/correct-release.qmd,Correct or replace a release,,Step 3: Regenerate the analytical release,44,CVD mortality,../post-redcap/mortality-workflow.qmd,site/operations/post-redcap/mortality-workflow.qmd,Run the CVD mortality release workflow,Operational responsibilities for the separate six-step CVD mortality release.,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/release/correct-release.qmd,Correct or replace a release,,Step 3: Regenerate the analytical release,44,reporting,../post-redcap/reporting-workflows.qmd,site/operations/post-redcap/reporting-workflows.qmd,Run BNR reporting workflows,"Operational responsibilities for the rolling update, annual CVD report and one-off CVD reports.",exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/release/data-release.qmd,Authorise a data release,,Detailed technical instructions,61,CVD events Step 1: Extract a REDCap release,../../technical/workflows/cvd-events/extract-redcap.qmd,site/technical/workflows/cvd-events/extract-redcap.qmd,Extract a REDCap release,Step 1: create and check the private cumulative REDCap snapshot for a completed monthly release.,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/release/review-approve-publish.qmd,"Review, approve and publish",,Step 1: Review the private package,30,Technical Manual review guide,../../technical/controls/review-release.qmd,site/technical/controls/review-release.qmd,Review an analytical release,Common human checks before approval of a BNR metric or report candidate.,exists,Yes — local target exists,Not assessed,Local target exists.
site/operations/release/review-approve-publish.qmd,"Review, approve and publish",,Step 6: Review Git and deploy,83,Render and publish the website,../../technical/website/render-publish.qmd,site/technical/website/render-publish.qmd,Render and publish the website,"Start a local Info-Hub session, review website changes, commit them safely and publish the Quarto site through GitHub.",exists,Yes — local target exists,Not assessed,Local target exists.
site/surveillance/cvd/index.qmd,Cardiovascular Disease Surveillance,"BNR surveillance outputs for stroke, heart attack, and related cardiovascular disease indicators.",Live surveillance,60,Latest CVD events,./metrics/burden/index.qmd,site/surveillance/cvd/metrics/burden/index.qmd,CVD events,,exists,Yes — local target exists,Not assessed,Local target exists.
site/surveillance/cvd/index.qmd,Cardiovascular Disease Surveillance,"BNR surveillance outputs for stroke, heart attack, and related cardiovascular disease indicators.",Live surveillance,60,Latest CVD deaths,./metrics/mortality/index.qmd,site/surveillance/cvd/metrics/mortality/index.qmd,CVD mortality,,exists,Yes — local target exists,Not assessed,Local target exists.
site/surveillance/cvd/index.qmd,Cardiovascular Disease Surveillance,"BNR surveillance outputs for stroke, heart attack, and related cardiovascular disease indicators.",Latest tabulations,72,Latest CVD tables,./tables/index.qmd,site/surveillance/cvd/tables/index.qmd,Cardiovascular disease tables,,exists,Yes — local target exists,Not assessed,Local target exists.
site/surveillance/cvd/metrics/burden/index.qmd,CVD events,,Indicator,896,HTML link,../mortality/index.html,site/surveillance/cvd/metrics/mortality/index.qmd,CVD mortality,,generated,Yes — generated on render,Not assessed,"Rendered HTML is absent, but the matching QMD source exists."
site/surveillance/cvd/metrics/burden/index.qmd,CVD events,,Data,2325,HTML link,../mortality/index.html,site/surveillance/cvd/metrics/mortality/index.qmd,CVD mortality,,generated,Yes — generated on render,Not assessed,"Rendered HTML is absent, but the matching QMD source exists."
site/surveillance/cvd/metrics/burden/index.qmd,CVD events,,Data,2334,HTML link,../../../../methods/interpretation/confidentiality.html,site/methods/interpretation/confidentiality.qmd,Protecting confidentiality,How BNR reduces disclosure risk in public statistics.,generated,Yes — generated on render,Not assessed,"Rendered HTML is absent, but the matching QMD source exists."
site/surveillance/cvd/metrics/burden/index.qmd,CVD events,,Data,2334,HTML link,../../../../methods/measures/cvd-event-counts.html,site/methods/measures/cvd-event-counts.qmd,Number of CVD events,How BNR reports hospital-registered and approved annual DCO-enhanced cardiovascular event counts.,generated,Yes — generated on render,Not assessed,"Rendered HTML is absent, but the matching QMD source exists."
site/surveillance/cvd/metrics/burden/index.qmd,CVD events,,Data,2334,HTML link,../../../../methods/measures/incidence.html,site/methods/measures/incidence.qmd,CVD event rates,How BNR relates eligible CVD events to the Barbados population.,generated,Yes — generated on render,Not assessed,"Rendered HTML is absent, but the matching QMD source exists."
site/surveillance/cvd/metrics/burden/index.qmd,CVD events,,Data,2341,HTML link,../../../../downloads/files/metrics/cvd/cvd_metrics_current.csv,site/downloads/files/metrics/cvd/cvd_metrics_current.csv,,,exists,Yes — local target exists,Not assessed,Local target exists.
site/surveillance/cvd/metrics/burden/index.qmd,CVD events,,Data,2342,HTML link,../../../../downloads/files/metrics/cvd/cvd_monthly_reference_2015_2019.csv,site/downloads/files/metrics/cvd/cvd_monthly_reference_2015_2019.csv,,,exists,Yes — local target exists,Not assessed,Local target exists.
site/surveillance/cvd/metrics/index.qmd,CVD indicators,,Choose a dashboard,25,Open dashboard →,burden/index.qmd,site/surveillance/cvd/metrics/burden/index.qmd,CVD events,,exists,Yes — local target exists,Not assessed,Local target exists.
site/surveillance/cvd/metrics/mortality/index.qmd,CVD mortality,,Indicator,627,HTML link,../burden/index.html,site/surveillance/cvd/metrics/burden/index.qmd,CVD events,,generated,Yes — generated on render,Not assessed,"Rendered HTML is absent, but the matching QMD source exists."
site/surveillance/cvd/metrics/mortality/index.qmd,CVD mortality,,Indicator,727,HTML link,../../../../methods/measures/mortality.html,site/methods/measures/mortality.qmd,CVD mortality,How BNR counts and describes deaths classified as cardiovascular disease.,generated,Yes — generated on render,Not assessed,"Rendered HTML is absent, but the matching QMD source exists."
site/surveillance/cvd/metrics/mortality/index.qmd,CVD mortality,,Release,1565,HTML link,../../../../methods/measures/mortality.html,site/methods/measures/mortality.qmd,CVD mortality,How BNR counts and describes deaths classified as cardiovascular disease.,generated,Yes — generated on render,Not assessed,"Rendered HTML is absent, but the matching QMD source exists."
site/surveillance/cvd/metrics/mortality/index.qmd,CVD mortality,,Data,1722,HTML link,../burden/index.html,site/surveillance/cvd/metrics/burden/index.qmd,CVD events,,generated,Yes — generated on render,Not assessed,"Rendered HTML is absent, but the matching QMD source exists."
site/surveillance/cvd/metrics/mortality/index.qmd,CVD mortality,,Data,1728,HTML link,../../../../methods/interpretation/classifying-cvd-deaths.html,site/methods/interpretation/classifying-cvd-deaths.qmd,How CVD deaths are classified,How BNR uses death-certificate information to create practical cardiovascular mortality classifications.,generated,Yes — generated on render,Not assessed,"Rendered HTML is absent, but the matching QMD source exists."
site/surveillance/cvd/metrics/mortality/index.qmd,CVD mortality,,Data,1732,HTML link,../../../../downloads/files/metrics/mortality/burden/datasets/mort_burden_metrics_current.csv,site/downloads/files/metrics/mortality/burden/datasets/mort_burden_metrics_current.csv,,,exists,Yes — local target exists,Not assessed,Local target exists.
site/surveillance/cvd/metrics/mortality/index.qmd,CVD mortality,,Data,1733,HTML link,../../../../downloads/files/metrics/mortality/burden/datasets/mort_monthly_reference_2015_2019.csv,site/downloads/files/metrics/mortality/burden/datasets/mort_monthly_reference_2015_2019.csv,,,exists,Yes — local target exists,Not assessed,Local target exists.
site/surveillance/cvd/metrics/mortality/index.qmd,CVD mortality,,Data,1734,HTML link,../../../../downloads/files/metrics/mortality/burden/metadata/mort_burden_metrics_current.yml,site/downloads/files/metrics/mortality/burden/metadata/mort_burden_metrics_current.yml,,,exists,Yes — local target exists,Not assessed,Local target exists.
site/surveillance/cvd/metrics/mortality/index.qmd,CVD mortality,,Data,1735,HTML link,../../../../downloads/files/metrics/mortality/burden/metadata/mort_monthly_reference_2015_2019.yml,site/downloads/files/metrics/mortality/burden/metadata/mort_monthly_reference_2015_2019.yml,,,exists,Yes — local target exists,Not assessed,Local target exists.
site/surveillance/cvd/reports/annual/2025/index.qmd,Annual CVD report: 2025,"Annual CVD surveillance report for Barbados, including the standard surveillance section and annual Special chapter.",Page introduction,23,Open or download the PDF report,../../../../../downloads/files/reports/cvd/annual/2025/bnr_cvd_annual_report_2025.pdf,site/downloads/files/reports/cvd/annual/2025/bnr_cvd_annual_report_2025.pdf,,,exists,Yes — local target exists,Not assessed,Local target exists.
site/surveillance/cvd/reports/annual/2025/index.qmd,Annual CVD report: 2025,"Annual CVD surveillance report for Barbados, including the standard surveillance section and annual Special chapter.",Page introduction,23,Open the one-page public health update,../../../../../downloads/files/reports/cvd/annual/2025/bnr_cvd_public_health_update_2025.pdf,site/downloads/files/reports/cvd/annual/2025/bnr_cvd_public_health_update_2025.pdf,,,exists,Yes — local target exists,Not assessed,Local target exists.
site/surveillance/cvd/reports/annual/2025/index.qmd,Annual CVD report: 2025,"Annual CVD surveillance report for Barbados, including the standard surveillance section and annual Special chapter.",Page introduction,25,HTML link,../../../../../downloads/files/reports/cvd/annual/2025/bnr_cvd_annual_report_2025.pdf,site/downloads/files/reports/cvd/annual/2025/bnr_cvd_annual_report_2025.pdf,,,exists,Yes — local target exists,Not assessed,Local target exists.
site/surveillance/cvd/reports/briefings/2025/index.qmd,CVD public health update: 2025,One-page summary of the latest complete annual CVD event and mortality results for Barbados.,Page introduction,24,complete Annual CVD report,../../annual/2025/index.qmd,site/surveillance/cvd/reports/annual/2025/index.qmd,Annual CVD report: 2025,"Annual CVD surveillance report for Barbados, including the standard surveillance section and annual Special chapter.",exists,Yes — local target exists,Not assessed,Local target exists.
site/surveillance/cvd/reports/briefings/2025/index.qmd,CVD public health update: 2025,One-page summary of the latest complete annual CVD event and mortality results for Barbados.,Page introduction,26,Open or download the one-page PDF,../../../../../downloads/files/reports/cvd/annual/2025/bnr_cvd_public_health_update_2025.pdf,site/downloads/files/reports/cvd/annual/2025/bnr_cvd_public_health_update_2025.pdf,,,exists,Yes — local target exists,Not assessed,Local target exists.
site/surveillance/cvd/reports/briefings/2025/index.qmd,CVD public health update: 2025,One-page summary of the latest complete annual CVD event and mortality results for Barbados.,Page introduction,26,Open the complete annual report,../../annual/2025/index.qmd,site/surveillance/cvd/reports/annual/2025/index.qmd,Annual CVD report: 2025,"Annual CVD surveillance report for Barbados, including the standard surveillance section and annual Special chapter.",exists,Yes — local target exists,Not assessed,Local target exists.
site/surveillance/cvd/reports/briefings/2025/index.qmd,CVD public health update: 2025,One-page summary of the latest complete annual CVD event and mortality results for Barbados.,Page introduction,28,HTML link,../../../../../downloads/files/reports/cvd/annual/2025/bnr_cvd_public_health_update_2025.pdf,site/downloads/files/reports/cvd/annual/2025/bnr_cvd_public_health_update_2025.pdf,,,exists,Yes — local target exists,Not assessed,Local target exists.
site/surveillance/cvd/tables/index.qmd,Cardiovascular disease tables,,Data coverage,1337,HTML link,../../../downloads/files/metrics/cvd/cvd_metrics_current.csv,site/downloads/files/metrics/cvd/cvd_metrics_current.csv,,,exists,Yes — local target exists,Not assessed,Local target exists.
site/surveillance/cvd/tables/index.qmd,Cardiovascular disease tables,,Data coverage,1338,HTML link,../../../downloads/files/metrics/mortality/burden/datasets/mort_burden_metrics_current.csv,site/downloads/files/metrics/mortality/burden/datasets/mort_burden_metrics_current.csv,,,exists,Yes — local target exists,Not assessed,Local target exists.
site/surveillance/cvd/tables/index.qmd,Cardiovascular disease tables,,Data coverage,1339,HTML link,../../../downloads/files/metrics/mortality/burden/datasets/mort_monthly_reference_2015_2019.csv,site/downloads/files/metrics/mortality/burden/datasets/mort_monthly_reference_2015_2019.csv,,,exists,Yes — local target exists,Not assessed,Local target exists.
site/surveillance/cvd/tables/index.qmd,Cardiovascular disease tables,,Related dashboards,1347,HTML link,../metrics/burden/,site/surveillance/cvd/metrics/burden,,,exists,Yes — local target exists,Not assessed,Local target exists.
site/surveillance/cvd/tables/index.qmd,Cardiovascular disease tables,,Related dashboards,1348,HTML link,../metrics/mortality/,site/surveillance/cvd/metrics/mortality,,,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/controls/review-release.qmd,Review an analytical release,Common human checks before approval of a BNR metric or report candidate.,Outcomes,45,Disclosure control,disclosure-control.qmd,site/technical/controls/disclosure-control.qmd,Disclosure control,Apply BNR's n < 6 small-number rule and complete human disclosure review.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/controls/review-release.qmd,Review an analytical release,Common human checks before approval of a BNR metric or report candidate.,Outcomes,46,Approve and publish,approve-publish.qmd,site/technical/controls/approve-publish.qmd,Approve and publish a release,Bind approval to an exact candidate and publish only its controlled payload.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/getting-started/environment.qmd,The BNR analytics and publishing environment,"How the BNR analytical system fits together: tools, data locations, review boundaries, public outputs and publication.",Important private locations,147,Analytical workflows,../workflows/overview.qmd,site/technical/workflows/overview.qmd,Analytical workflows,"How the current CVD event, mortality and reporting workflows fit together.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/getting-started/environment.qmd,The BNR analytics and publishing environment,"How the BNR analytical system fits together: tools, data locations, review boundaries, public outputs and publication.",The analytical workflows,255,CVD event workflow,../workflows/cvd-events/overview.qmd,site/technical/workflows/cvd-events/overview.qmd,Run the CVD events workflow,"Run the six-step CVD events workflow from REDCap extract through review, approval and publication.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/getting-started/environment.qmd,The BNR analytics and publishing environment,"How the BNR analytical system fits together: tools, data locations, review boundaries, public outputs and publication.",The analytical workflows,256,Mortality workflow,../workflows/mortality/overview.qmd,site/technical/workflows/mortality/overview.qmd,Run the CVD mortality workflow,"Run the six-step mortality workflow from the private death-certificate extract through classification, review, approval and controlled publication.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/getting-started/environment.qmd,The BNR analytics and publishing environment,"How the BNR analytical system fits together: tools, data locations, review boundaries, public outputs and publication.",The analytical workflows,257,Rolling update,../workflows/reporting/rolling-update.qmd,site/technical/workflows/reporting/rolling-update.qmd,Build a rolling three-month CVD update,Run the controlled one-step builder for a dated online update from approved public releases.,exists,Yes — local target exists,Not assessed,Local target exists.
